id;systementrytimestamp;animalid;begintime;endtime;totalyieldkg;expectedyieldkg;milkingdeviceid;milkingsamplerackno;milkingsampletubepos;milkingsampletubeid;avgconductivity;maxblood
72913;2023-04-08 15:50:58.910;51;2023-04-08 15:41:40.000;2023-04-08 15:47:44.000;15.77;14.864;15;0;0;0;4336;0
72924;2023-04-08 17:21:26.733;61;2023-04-08 17:11:30.000;2023-04-08 17:18:52.000;8.32;8.274;15;0;0;0;4601;0
72952;2023-04-08 21:38:11.387;65;2023-04-08 21:31:24.000;2023-04-08 21:35:37.000;9.91;9.386;15;0;0;0;4916;0
72957;2023-04-08 22:10:48.637;51;2023-04-08 22:02:59.000;2023-04-08 22:08:14.000;10.12;10.019;15;0;0;0;4136;0
72976;2023-04-09 02:08:12.747;61;2023-04-09 01:57:21.000;2023-04-09 02:05:38.000;8.57;8.867;15;0;0;0;4633;0
72984;2023-04-09 03:15:30.347;58;2023-04-09 03:05:08.000;2023-04-09 03:12:15.000;14.67;15.654;15;0;0;0;4000;0
72994;2023-04-09 04:51:24.777;65;2023-04-09 04:44:43.000;2023-04-09 04:48:50.000;10.03;9.712;15;0;0;0;5009;0
73015;2023-04-09 09:24:51.803;51;2023-04-09 09:15:46.000;2023-04-09 09:21:36.000;17.91;17.738;15;0;0;0;4302;0
73033;2023-04-09 11:59:05.517;61;2023-04-09 11:47:01.000;2023-04-09 11:56:31.000;9.59;9.783;15;0;0;0;4639;0
73055;2023-04-09 15:21:36.733;56;2023-04-09 15:13:35.000;2023-04-09 15:19:02.000;11.24;0;15;0;0;0;5063;905
73059;2023-04-09 15:55:57.073;65;2023-04-09 15:47:18.000;2023-04-09 15:53:17.000;15.36;14.831;15;0;0;0;5047;0
73062;2023-04-09 16:19:48.790;58;2023-04-09 16:10:01.000;2023-04-09 16:17:14.000;13.51;13.496;15;0;0;0;4139;0
73065;2023-04-09 16:41:24.597;51;2023-04-09 16:32:49.000;2023-04-09 16:38:09.000;11.83;11.521;15;0;0;0;4136;0
73088;2023-04-09 21:06:51.277;61;2023-04-09 20:54:05.000;2023-04-09 21:04:17.000;9.24;9.093;15;0;0;0;4564;0
73095;2023-04-09 21:57:31.410;65;2023-04-09 21:51:06.000;2023-04-09 21:54:57.000;8.4;8.192;15;0;0;0;4592;0
73102;2023-04-09 22:48:00.943;51;2023-04-09 22:40:05.000;2023-04-09 22:45:27.000;10.01;9.696;15;0;0;0;4222;0
73136;2023-04-10 04:13:47.657;58;2023-04-10 04:04:22.000;2023-04-10 04:10:29.000;12.41;12.412;15;0;0;0;4139;0
73138;2023-04-10 04:26:59.953;65;2023-04-10 04:19:54.000;2023-04-10 04:23:44.000;9.17;8.778;15;0;0;0;4878;0
73140;2023-04-10 05:53:56.477;61;2023-04-10 05:41:48.000;2023-04-10 05:51:13.000;8.65;8.787;15;0;0;0;4312;0
73165;2023-04-10 10:22:10.943;51;2023-04-10 10:11:44.000;2023-04-10 10:18:55.000;18.94;18.393;15;0;0;0;4354;0
73195;2023-04-10 15:21:10.043;65;2023-04-10 15:13:08.000;2023-04-10 15:18:32.000;15.85;14.865;15;0;0;0;4938;0
73197;2023-04-10 15:40:47.770;61;2023-04-10 15:28:12.000;2023-04-10 15:37:32.000;9.44;9.755;15;0;0;0;4643;0
73208;2023-04-10 17:17:40.503;51;2023-04-10 17:07:40.000;2023-04-10 17:14:25.000;11.03;11.08;15;0;0;0;3957;0
73210;2023-04-10 17:29:57.400;58;2023-04-10 17:20:36.000;2023-04-10 17:27:23.000;14.45;13.859;15;0;0;0;4288;0
73247;2023-04-10 22:46:42.253;65;2023-04-10 22:40:13.000;2023-04-10 22:44:08.000;10.23;10.219;15;0;0;0;4513;0
73257;2023-04-11 00:23:27.653;61;2023-04-11 00:12:04.000;2023-04-11 00:20:53.000;8.98;8.683;15;0;0;0;4541;0
73262;2023-04-11 01:09:42.670;51;2023-04-11 01:01:27.000;2023-04-11 01:06:24.000;12.53;12.563;15;0;0;0;4152;0
73274;2023-04-11 03:12:53.173;58;2023-04-11 03:04:13.000;2023-04-11 03:10:12.000;10.13;10.277;15;0;0;0;4104;0
73286;2023-04-11 05:11:27.187;65;2023-04-11 05:04:44.000;2023-04-11 05:08:46.000;9.25;8.817;15;0;0;0;4701;0
73309;2023-04-11 09:13:23.043;61;2023-04-11 09:02:24.000;2023-04-11 09:10:42.000;9.16;8.83;15;0;0;0;4551;0
73326;2023-04-11 11:31:39.800;51;2023-04-11 11:21:57.000;2023-04-11 11:29:02.000;17.51;16.527;15;0;0;0;4335;0
73341;2023-04-11 13:40:00.647;65;2023-04-11 13:32:08.000;2023-04-11 13:36:45.000;12.4;11.692;15;0;0;0;5069;0
73343;2023-04-11 13:55:45.613;58;2023-04-11 13:45:45.000;2023-04-11 13:53:10.000;11.84;11.27;15;0;0;0;4235;0
73367;2023-04-11 18:48:43.193;61;2023-04-11 18:35:17.000;2023-04-11 18:45:24.000;9.59;9.626;15;0;0;0;4445;0
73374;2023-04-11 19:52:48.777;51;2023-04-11 19:44:06.000;2023-04-11 19:49:30.000;13.04;13.443;15;0;0;0;4169;0
73402;2023-04-12 00:01:30.280;65;2023-04-11 23:53:21.000;2023-04-11 23:58:14.000;14.24;14.377;15;0;0;0;4896;0
73410;2023-04-12 01:06:32.997;58;2023-04-12 00:56:45.000;2023-04-12 01:03:17.000;11.74;11.839;15;0;0;0;4221;0
73421;2023-04-12 02:39:42.570;51;2023-04-12 02:30:21.000;2023-04-12 02:37:04.000;11.7;10.958;15;0;0;0;4237;345
73424;2023-04-12 03:00:47.100;61;2023-04-12 02:49:33.000;2023-04-12 02:58:09.000;8.29;8.251;15;0;0;0;4411;0
73455;2023-04-12 08:45:55.433;65;2023-04-12 08:38:46.000;2023-04-12 08:43:15.000;12.55;12.115;15;0;0;0;4713;0
73468;2023-04-12 11:18:54.790;51;2023-04-12 11:10:21.000;2023-04-12 11:16:17.000;15.67;14.036;15;0;0;0;4320;0
73474;2023-04-12 12:28:10.863;58;2023-04-12 12:19:00.000;2023-04-12 12:25:33.000;12.94;11.986;15;0;0;0;4310;0
73478;2023-04-12 13:41:26.263;61;2023-04-12 13:29:52.000;2023-04-12 13:38:51.000;10.79;10.694;15;0;0;0;4549;0
73505;2023-04-12 17:18:47.233;65;2023-04-12 17:11:45.000;2023-04-12 17:16:13.000;12.01;11.886;15;0;0;0;4744;0
73512;2023-04-12 18:17:57.817;51;2023-04-12 18:09:32.000;2023-04-12 18:14:42.000;11.79;11.458;15;0;0;0;4352;0
73527;2023-04-12 20:43:08.863;58;2023-04-12 20:34:15.000;2023-04-12 20:39:28.000;9.12;8.833;15;0;0;0;4275;0
73535;2023-04-12 21:56:46.950;61;2023-04-12 21:44:45.000;2023-04-12 21:53:34.000;8.21;8.271;15;0;0;0;4369;0
73554;2023-04-13 01:15:17.987;51;2023-04-13 01:06:51.000;2023-04-13 01:12:02.000;11.87;11.465;15;0;0;0;4354;0
73556;2023-04-13 01:27:14.877;65;2023-04-13 01:20:19.000;2023-04-13 01:24:40.000;11.1;11.308;15;0;0;0;4663;0
73587;2023-04-13 07:20:34.073;58;2023-04-13 07:11:00.000;2023-04-13 07:17:54.000;11.63;11.408;15;0;0;0;4324;0
73595;2023-04-13 08:17:04.360;61;2023-04-13 08:03:15.000;2023-04-13 08:14:26.000;9.11;10.354;15;0;0;0;4628;0
73596;2023-04-13 08:48:58.087;51;2023-04-13 08:38:18.000;2023-04-13 08:45:30.000;13.29;12.441;15;0;0;0;4319;0
73629;2023-04-13 13:21:27.100;65;2023-04-13 13:12:52.000;2023-04-13 13:18:05.000;15.69;16.431;15;0;0;0;4742;0
73646;2023-04-13 15:58:18.347;51;2023-04-13 15:50:06.000;2023-04-13 15:55:00.000;12.13;11.848;15;0;0;0;4405;0
73651;2023-04-13 16:31:19.677;61;2023-04-13 16:20:09.000;2023-04-13 16:28:01.000;9.18;8.144;15;0;0;0;4478;0
73662;2023-04-13 18:35:33.233;58;2023-04-13 18:26:24.000;2023-04-13 18:32:09.000;10.94;12.102;15;0;0;0;4070;0
73672;2023-04-13 19:48:54.607;56;2023-04-13 19:38:14.000;2023-04-13 19:46:17.000;6.93;0;15;0;0;0;6259;925
73677;2023-04-13 20:27:18.707;65;2023-04-13 20:19:28.000;2023-04-13 20:24:00.000;9.69;9.818;15;0;0;0;4537;0
73687;2023-04-13 22:19:10.470;51;2023-04-13 22:10:26.000;2023-04-13 22:15:51.000;11.01;10.543;15;0;0;0;4337;0
73709;2023-04-14 01:10:32.810;61;2023-04-14 00:59:04.000;2023-04-14 01:07:52.000;8.32;8.715;15;0;0;0;4345;0
73721;2023-04-14 02:57:58.343;58;2023-04-14 02:49:06.000;2023-04-14 02:54:33.000;8.07;8.978;15;0;0;0;3791;0
73731;2023-04-14 04:59:21.617;51;2023-04-14 04:50:30.000;2023-04-14 04:55:54.000;11.46;11.122;15;0;0;0;4318;0
73765;2023-04-14 11:37:02.873;61;2023-04-14 11:26:02.000;2023-04-14 11:34:22.000;10.26;10.342;15;0;0;0;4599;0
73767;2023-04-14 11:49:54.253;65;2023-04-14 11:41:21.000;2023-04-14 11:47:13.000;17.46;21.046;15;0;0;0;4883;0
73778;2023-04-14 13:53:00.663;51;2023-04-14 13:43:25.000;2023-04-14 13:50:20.000;15.29;14.858;15;0;0;0;4524;0
73779;2023-04-14 14:00:59.883;58;2023-04-14 13:51:47.000;2023-04-14 13:58:19.000;10.98;11.5;15;0;0;0;3952;0
73818;2023-04-14 19:44:49.257;56;2023-04-14 19:33:18.000;2023-04-14 19:40:58.000;2.41;14.968;15;0;0;0;5212;6740
73820;2023-04-14 20:18:30.917;65;2023-04-14 20:09:21.000;2023-04-14 20:15:47.000;10.34;11.181;15;0;0;0;4288;0
73827;2023-04-14 21:48:19.160;51;2023-04-14 21:39:59.000;2023-04-14 21:45:41.000;14.26;13.294;15;0;0;0;4372;0
73830;2023-04-14 22:11:25.787;61;2023-04-14 22:00:24.000;2023-04-14 22:08:45.000;10.73;10.559;15;0;0;0;4598;0
73841;2023-04-14 23:34:12.420;58;2023-04-14 23:25:26.000;2023-04-14 23:31:32.000;10.23;9.938;15;0;0;0;3960;0
73871;2023-04-15 03:56:39.720;65;2023-04-15 03:48:29.000;2023-04-15 03:53:09.000;10.54;10.08;15;0;0;0;4527;0
73873;2023-04-15 04:19:06.317;51;2023-04-15 04:09:57.000;2023-04-15 04:15:38.000;11.64;10.997;15;0;0;0;4373;0
73885;2023-04-15 07:20:45.377;61;2023-04-15 07:09:55.000;2023-04-15 07:17:58.000;9.49;9.072;15;0;0;0;4384;0
73916;2023-04-15 12:07:58.990;51;2023-04-15 11:59:17.000;2023-04-15 12:04:34.000;13.53;13.294;15;0;0;0;4436;0
73917;2023-04-15 12:16:53.637;58;2023-04-15 12:06:20.000;2023-04-15 12:14:10.000;13.83;13.373;15;0;0;0;4133;0
73934;2023-04-15 14:52:54.120;65;2023-04-15 14:44:20.000;2023-04-15 14:50:17.000;15.45;14.505;15;0;0;0;4832;0
73941;2023-04-15 15:55:06.743;61;2023-04-15 15:44:54.000;2023-04-15 15:52:29.000;8.7;8.627;15;0;0;0;4489;0
73958;2023-04-15 18:07:29.380;51;2023-04-15 17:58:34.000;2023-04-15 18:04:51.000;10.62;10.235;15;0;0;0;4369;0
73964;2023-04-15 19:12:31.207;56;2023-04-15 19:03:56.000;2023-04-15 19:09:53.000;4.61;14.355;15;0;0;0;5039;1251
73980;2023-04-15 21:35:02.587;65;2023-04-15 21:28:19.000;2023-04-15 21:32:25.000;8.89;9.068;15;0;0;0;4595;0
73985;2023-04-15 22:57:38.897;58;2023-04-15 22:47:38.000;2023-04-15 22:54:59.000;11.32;11.31;15;0;0;0;4106;0
74005;2023-04-16 01:50:56.080;51;2023-04-16 01:42:39.000;2023-04-16 01:47:34.000;12.53;13.147;15;0;0;0;4336;0
74008;2023-04-16 02:16:21.243;61;2023-04-16 02:04:22.000;2023-04-16 02:12:59.000;9.36;10.389;15;0;0;0;4566;0
74024;2023-04-16 04:29:17.573;65;2023-04-16 04:22:16.000;2023-04-16 04:26:31.000;9.71;9.291;15;0;0;0;4785;0
74053;2023-04-16 10:36:40.250;65;2023-04-16 10:29:26.000;2023-04-16 10:33:53.000;8.57;8.235;15;0;0;0;4870;0
74059;2023-04-16 11:29:33.070;61;2023-04-16 11:18:56.000;2023-04-16 11:26:49.000;8.53;9.074;15;0;0;0;4447;0
74060;2023-04-16 11:37:28.140;51;2023-04-16 11:28:15.000;2023-04-16 11:34:03.000;16.1;16.414;15;0;0;0;4894;0
74062;2023-04-16 11:51:34.757;58;2023-04-16 11:42:05.000;2023-04-16 11:48:51.000;13.51;13.619;15;0;0;0;4236;0
74090;2023-04-16 16:44:21.250;65;2023-04-16 16:37:37.000;2023-04-16 16:41:47.000;8.75;8.259;15;0;0;0;4811;0
74108;2023-04-16 19:16:21.683;56;2023-04-16 19:07:43.000;2023-04-16 19:13:47.000;7.63;10.19;15;0;0;0;4996;935
74114;2023-04-16 20:40:38.650;61;2023-04-16 20:28:50.000;2023-04-16 20:37:23.000;9.49;8.959;15;0;0;0;4598;0
74115;2023-04-16 20:46:14.293;51;2023-04-16 20:37:58.000;2023-04-16 20:43:39.000;12.1;15.425;15;0;0;0;4512;0
74133;2023-04-16 23:32:36.323;58;2023-04-16 23:23:32.000;2023-04-16 23:30:02.000;11.65;12.285;15;0;0;0;4191;0
74136;2023-04-16 23:53:49.613;65;2023-04-16 23:46:45.000;2023-04-16 23:51:15.000;10.2;9.727;15;0;0;0;4963;0
74165;2023-04-17 05:37:43.353;61;2023-04-17 05:26:54.000;2023-04-17 05:34:19.000;8.93;8.86;15;0;0;0;4506;0
74173;2023-04-17 07:19:28.870;51;2023-04-17 07:04:45.000;2023-04-17 07:16:54.000;14.02;16.543;15;0;0;0;4396;0
74186;2023-04-17 09:10:22.940;65;2023-04-17 09:02:30.000;2023-04-17 09:07:07.000;13.63;12.6;15;0;0;0;4869;0
74199;2023-04-17 12:06:54.993;58;2023-04-17 11:57:30.000;2023-04-17 12:04:17.000;12.78;12.989;15;0;0;0;4224;0
74223;2023-04-17 15:48:59.087;61;2023-04-17 15:37:41.000;2023-04-17 15:46:24.000;10.04;10.153;15;0;0;0;4750;0
74226;2023-04-17 16:50:53.460;65;2023-04-17 16:43:34.000;2023-04-17 16:48:19.000;10.99;10.577;15;0;0;0;4878;0
74234;2023-04-17 18:07:48.140;51;2023-04-17 17:51:51.000;2023-04-17 18:04:32.000;16.65;16.898;15;0;0;0;4484;0
74269;2023-04-17 23:20:16.423;65;2023-04-17 23:13:27.000;2023-04-17 23:17:42.000;8.98;8.936;15;0;0;0;4801;0
74272;2023-04-17 23:51:03.333;58;2023-04-17 23:41:26.000;2023-04-17 23:47:47.000;12.7;12.16;15;0;0;0;4237;0
74276;2023-04-18 00:19:11.820;61;2023-04-18 00:07:55.000;2023-04-18 00:15:56.000;8.8;8.434;15;0;0;0;4598;0
74279;2023-04-18 01:16:14.833;51;2023-04-18 01:06:52.000;2023-04-18 01:12:59.000;13.04;11.65;15;0;0;0;4433;0
74319;2023-04-18 08:31:32.037;61;2023-04-18 08:20:08.000;2023-04-18 08:28:16.000;8.5;8.157;15;0;0;0;4628;0
74331;2023-04-18 10:20:49.533;65;2023-04-18 10:12:18.000;2023-04-18 10:18:15.000;16.32;15.115;15;0;0;0;5050;0
74341;2023-04-18 11:44:21.937;51;2023-04-18 11:32:37.000;2023-04-18 11:41:47.000;16.91;17.425;15;0;0;0;4985;0
74346;2023-04-18 12:31:45.670;58;2023-04-18 12:21:53.000;2023-04-18 12:29:11.000;14.17;13.299;15;0;0;0;4371;0
74381;2023-04-18 18:22:58.883;61;2023-04-18 18:12:25.000;2023-04-18 18:20:24.000;10.18;9.88;15;0;0;0;4863;0
74389;2023-04-18 19:55:38.993;56;2023-04-18 19:45:48.000;2023-04-18 19:51:49.000;10.14;0;15;0;0;0;5190;941
74392;2023-04-18 20:23:34.703;51;2023-04-18 20:14:44.000;2023-04-18 20:21:00.000;16.39;14.252;15;0;0;0;4802;0
74404;2023-04-18 22:46:30.490;58;2023-04-18 22:37:40.000;2023-04-18 22:43:56.000;11.02;10.902;15;0;0;0;4276;0
74412;2023-04-18 23:53:01.797;65;2023-04-18 23:44:01.000;2023-04-18 23:50:27.000;14.8;18.843;15;0;0;0;4868;0
74433;2023-04-19 03:14:48.597;61;2023-04-19 03:02:37.000;2023-04-19 03:11:32.000;8.65;8.899;15;0;0;0;3441;0
74453;2023-04-19 08:15:55.387;56;2023-04-19 08:04:28.000;2023-04-19 08:09:03.000;1.3;2.323;15;0;0;0;3488;912
74454;2023-04-19 10:37:02.580;51;2023-04-19 10:26:51.000;2023-04-19 10:33:34.000;22.85;23.916;15;0;0;0;4644;0
74483;2023-04-19 15:33:06.217;58;2023-04-19 15:21:36.000;2023-04-19 15:30:32.000;16.94;17.815;15;0;0;0;4383;0
74484;2023-04-19 15:46:03.757;61;2023-04-19 15:34:15.000;2023-04-19 15:43:29.000;11.55;12.419;15;0;0;0;4653;0
74490;2023-04-19 16:30:48.563;65;2023-04-19 16:21:42.000;2023-04-19 16:27:33.000;17.24;19.73;15;0;0;0;4792;0
74507;2023-04-19 19:10:32.050;56;2023-04-19 19:00:47.000;2023-04-19 19:06:32.000;2.51;2.481;15;0;0;0;5216;720
74508;2023-04-19 19:44:05.303;51;2023-04-19 19:35:13.000;2023-04-19 19:41:31.000;14.42;14.89;15;0;0;0;4507;0
74529;2023-04-19 23:30:43.217;65;2023-04-19 23:24:12.000;2023-04-19 23:28:08.000;8.08;9.391;15;0;0;0;4537;0
74537;2023-04-20 01:27:37.690;58;2023-04-20 01:18:37.000;2023-04-20 01:25:03.000;9.91;10.421;15;0;0;0;4026;0
74542;2023-04-20 02:28:16.913;61;2023-04-20 02:16:22.000;2023-04-20 02:25:01.000;10.89;10.382;15;0;0;0;4575;0
74574;2023-04-20 08:07:13.110;51;2023-04-20 07:58:19.000;2023-04-20 08:04:38.000;20.67;20.149;15;0;0;0;4955;0
74584;2023-04-20 09:46:49.883;56;2023-04-20 09:34:38.000;2023-04-20 09:41:11.000;4.33;2.671;15;0;0;0;4999;443
74591;2023-04-20 11:39:08.047;65;2023-04-20 11:30:34.000;2023-04-20 11:35:52.000;15.39;15.17;15;0;0;0;5011;0
74604;2023-04-20 14:41:49.383;58;2023-04-20 14:31:51.000;2023-04-20 14:39:15.000;14.09;13.647;15;0;0;0;4303;336
74605;2023-04-20 14:52:49.213;61;2023-04-20 14:40:56.000;2023-04-20 14:50:14.000;12.11;12.296;15;0;0;0;4636;0
74625;2023-04-20 17:26:19.460;51;2023-04-20 17:17:53.000;2023-04-20 17:23:45.000;13.69;15.257;15;0;0;0;4590;0
74640;2023-04-21 09:10:25.013;56;2023-04-20 19:14:53.000;2023-04-20 19:19:37.000;3.81;2.005;15;0;0;0;5239;573
74646;2023-04-20 21:01:37.857;65;2023-04-20 20:54:27.000;2023-04-20 20:59:03.000;12.85;12.259;15;0;0;0;4863;0
74661;2023-04-21 00:14:36.600;51;2023-04-21 00:05:53.000;2023-04-21 00:11:21.000;11.41;11.226;15;0;0;0;4322;0
74662;2023-04-21 00:28:10.537;58;2023-04-21 00:18:40.000;2023-04-21 00:25:36.000;9.82;10.223;15;0;0;0;4207;0
74663;2023-04-21 00:38:11.430;61;2023-04-21 00:26:44.000;2023-04-21 00:34:55.000;9.67;9.632;15;0;0;0;4488;0
74711;2023-04-21 09:12:39.240;56;2023-04-21 09:03:56.000;2023-04-21 09:07:51.000;5.66;3.299;15;0;0;0;4818;611
74716;2023-04-21 10:22:20.530;65;2023-04-21 10:13:44.000;2023-04-21 10:19:05.000;16.33;17.668;15;0;0;0;4898;0
74719;2023-04-21 10:49:49.590;61;2023-04-21 10:38:32.000;2023-04-21 10:47:15.000;11.17;10.135;15;0;0;0;4738;0
74722;2023-04-21 11:14:33.193;51;2023-04-21 11:03:24.000;2023-04-21 11:11:59.000;18.56;18.045;15;0;0;0;4389;0
74735;2023-04-21 13:26:35.497;58;2023-04-21 13:15:56.000;2023-04-21 13:24:01.000;14.55;13.476;15;0;0;0;4318;0
74759;2023-04-21 16:48:13.157;56;2023-04-21 16:41:53.000;2023-04-21 16:45:39.000;4.18;2.03;15;0;0;0;4799;538
74769;2023-04-21 19:00:20.997;61;2023-04-21 18:50:06.000;2023-04-21 18:57:46.000;8.82;8.234;15;0;0;0;4576;0
74778;2023-04-21 20:26:54.607;65;2023-04-21 20:19:41.000;2023-04-21 20:24:20.000;13.4;12.941;15;0;0;0;4732;0
74784;2023-04-21 21:12:16.697;51;2023-04-21 21:03:34.000;2023-04-21 21:09:42.000;15.44;16.347;15;0;0;0;4287;0
74807;2023-04-22 00:34:27.273;58;2023-04-22 00:27:48.000;2023-04-22 00:34:16.000;12.09;11.853;15;0;0;0;4323;0
74818;2023-04-22 03:12:05.933;61;2023-04-22 03:04:47.000;2023-04-22 03:11:54.000;7.49;8.374;15;0;0;0;4409;0
74824;2023-04-22 04:09:33.260;65;2023-04-22 04:05:15.000;2023-04-22 04:09:21.000;9.77;10.083;15;0;0;0;4797;0
74840;2023-04-22 07:01:17.320;51;2023-04-22 06:55:30.000;2023-04-22 07:01:05.000;15.36;15.992;15;0;0;0;4286;0
74853;2023-04-22 09:02:16.567;56;2023-04-22 08:54:43.000;2023-04-22 08:59:10.000;8.61;4.77;15;0;0;0;4714;724
74861;2023-04-22 10:34:57.277;58;2023-04-22 10:29:16.000;2023-04-22 10:34:44.000;10.73;10.598;15;0;0;0;4257;0
74880;2023-04-22 13:43:52.323;61;2023-04-22 13:34:48.000;2023-04-22 13:43:39.000;10.76;10.388;15;0;0;0;4886;0
74883;2023-04-22 14:03:52.863;65;2023-04-22 13:59:00.000;2023-04-22 14:03:40.000;13.71;12.737;15;0;0;0;5002;0
74889;2023-04-22 15:04:23.353;51;2023-04-22 14:58:38.000;2023-04-22 15:04:11.000;13.54;13.019;15;0;0;0;4254;0
74917;2023-04-22 19:24:24.107;58;2023-04-22 19:18:58.000;2023-04-22 19:24:13.000;9.54;9.401;15;0;0;0;4325;0
74918;2023-04-22 19:30:06.650;65;2023-04-22 19:25:11.000;2023-04-22 19:29:53.000;7.89;7.145;15;0;0;0;4916;0
74933;2023-04-22 21:34:24.397;51;2023-04-22 21:29:08.000;2023-04-22 21:34:11.000;11.24;10.577;15;0;0;0;4271;0
74936;2023-04-22 22:02:06.950;61;2023-04-22 21:54:02.000;2023-04-22 22:01:54.000;8.95;8.295;15;0;0;0;4704;0
74979;2023-04-23 05:14:11.400;65;2023-04-23 05:09:18.000;2023-04-23 05:13:58.000;14.41;12.859;15;0;0;0;5101;0
74991;2023-04-23 07:47:44.840;51;2023-04-23 07:41:17.000;2023-04-23 07:47:32.000;18.35;16.826;15;0;0;0;4354;0
74992;2023-04-23 08:00:24.020;61;2023-04-23 07:51:09.000;2023-04-23 08:00:12.000;9.71;10.092;15;0;0;0;4595;0
75003;2023-04-23 09:29:51.397;58;2023-04-23 09:22:05.000;2023-04-23 09:29:40.000;15.09;14.925;15;0;0;0;4338;0
75030;2023-04-23 13:22:34.573;65;2023-04-23 13:17:37.000;2023-04-23 13:22:22.000;12.16;10.957;15;0;0;0;5020;0
75041;2023-04-23 15:03:56.823;51;2023-04-23 14:58:05.000;2023-04-23 15:03:44.000;13.85;12.134;15;0;0;0;4220;0
75049;2023-04-23 16:44:58.697;61;2023-04-23 16:35:38.000;2023-04-23 16:44:46.000;9.2;8.843;15;0;0;0;4651;0
75061;2023-04-23 19:02:33.407;58;2023-04-23 18:56:03.000;2023-04-23 19:02:19.000;10.15;10.16;15;0;0;0;4201;0
75077;2023-04-23 21:15:09.787;65;2023-04-23 21:10:23.000;2023-04-23 21:14:57.000;11.89;10.696;15;0;0;0;4983;0
75082;2023-04-23 21:46:10.697;51;2023-04-23 21:40:38.000;2023-04-23 21:45:58.000;12.11;11.316;15;0;0;0;4322;0
75106;2023-04-24 01:33:15.073;61;2023-04-24 01:25:02.000;2023-04-24 01:33:02.000;9.37;8.919;15;0;0;0;4668;0
75123;2023-04-24 04:44:08.190;58;2023-04-24 04:37:47.000;2023-04-24 04:43:57.000;10.28;10.329;15;0;0;0;4320;0
75129;2023-04-24 06:32:32.533;65;2023-04-24 06:27:50.000;2023-04-24 06:32:20.000;12.96;12.727;15;0;0;0;4934;0
75133;2023-04-24 07:01:09.503;51;2023-04-24 06:54:41.000;2023-04-24 07:00:57.000;16.91;15.641;15;0;0;0;4521;0
75157;2023-04-24 11:09:57.043;61;2023-04-24 11:00:26.000;2023-04-24 11:09:44.000;9.59;9.776;15;0;0;0;4680;0
75169;2023-04-24 13:45:15.670;56;2023-04-24 13:36:57.000;2023-04-24 13:43:20.000;11.16;0;15;0;0;0;5252;929
75171;2023-04-24 14:44:40.373;51;2023-04-24 14:38:46.000;2023-04-24 14:44:28.000;13.9;13.172;15;0;0;0;4378;0
75183;2023-04-24 16:19:40.080;65;2023-04-24 16:14:42.000;2023-04-24 16:19:27.000;14.27;13.372;15;0;0;0;4914;0
75190;2023-04-24 17:27:23.543;58;2023-04-24 17:19:38.000;2023-04-24 17:27:12.000;14.18;13.506;15;0;0;0;4367;0
75207;2023-04-24 20:19:55.777;61;2023-04-24 20:11:01.000;2023-04-24 20:19:43.000;9.93;9.316;15;0;0;0;4533;0
75218;2023-04-24 21:39:05.210;51;2023-04-24 21:33:38.000;2023-04-24 21:38:53.000;12.79;11.79;15;0;0;0;4472;0
75229;2023-04-24 23:24:17.833;65;2023-04-24 23:19:55.000;2023-04-24 23:24:05.000;9.76;9.746;15;0;0;0;4854;0
75245;2023-04-25 01:27:44.127;58;2023-04-25 01:22:04.000;2023-04-25 01:27:33.000;8.3;8.599;15;0;0;0;4020;0
75257;2023-04-25 04:53:43.203;61;2023-04-25 04:45:46.000;2023-04-25 04:53:30.000;8.4;8.768;15;0;0;0;4384;0
75264;2023-04-25 06:28:45.057;51;2023-04-25 06:21:59.000;2023-04-25 06:28:31.000;16.2;15.247;15;0;0;0;4523;0
75288;2023-04-25 10:50:16.603;58;2023-04-25 10:44:24.000;2023-04-25 10:50:05.000;10.61;10.023;15;0;0;0;4303;0
75292;2023-04-25 11:37:03.863;65;2023-04-25 11:31:25.000;2023-04-25 11:36:51.000;16.22;16.749;15;0;0;0;4804;0
75302;2023-04-25 12:51:13.977;51;2023-04-25 12:45:08.000;2023-04-25 12:51:01.000;11.44;11.08;15;0;0;0;4315;0
75304;2023-04-25 13:06:28.517;61;2023-04-25 12:58:20.000;2023-04-25 13:06:16.000;8.87;8.355;15;0;0;0;4538;0
75340;2023-04-25 18:42:24.273;51;2023-04-25 18:37:24.000;2023-04-25 18:42:11.000;10.42;10.275;15;0;0;0;4444;0
75357;2023-04-25 21:41:33.227;58;2023-04-25 21:35:04.000;2023-04-25 21:41:21.000;11.37;11.722;15;0;0;0;4187;0
75359;2023-04-25 21:57:20.600;65;2023-04-25 21:52:19.000;2023-04-25 21:57:08.000;13.72;14.081;15;0;0;0;4646;0
75365;2023-04-25 23:06:08.977;61;2023-04-25 22:57:51.000;2023-04-25 23:05:56.000;9.51;10.284;15;0;0;0;4552;0
75376;2023-04-26 00:42:37.187;51;2023-04-26 00:37:31.000;2023-04-26 00:42:25.000;10.64;10.526;15;0;0;0;4589;0
75401;2023-04-26 03:55:49.527;65;2023-04-26 03:51:54.000;2023-04-26 03:55:37.000;8.07;8.199;15;0;0;0;4667;0
75415;2023-04-26 07:12:09.917;51;2023-04-26 07:03:30.000;2023-04-26 07:09:07.000;12.26;11.273;15;1;3;3;4591;0
