id;milkflowdurationsec;incomplete;quarterlfyield;quarterrfyield;quarterlryield;quartelrfyield;meanflowlf;meanflowrf;meanflowlr;meanflowrr;peakflowlf;peakflowrf;peakflowlr;peakflowrr;conductivitylf;conductivityrf;conductivitylr;conductivityrr;bloodlf;bloodrf;bloodlr;bloodrr;scc
69123;449;0;5.02;5.42;4.44;3.26;0.84;1.14;1.02;0.72;1.14;1.62;1.38;1.2;4.423;4.432;4.355;4.744;0;0;0;0;NULL
69160;453;0;1.92;1.65;2.21;2.85;0.48;0.42;0.48;0.48;0.78;0.66;0.78;0.72;4.343;4.165;4.23;4.345;0;0;0;0;NULL
69162;264;0;3.89;4.03;4.83;4.92;1.44;1.44;1.38;1.8;1.86;1.92;1.74;2.16;4.949;4.972;5.232;5.213;0;0;0;0;NULL
69172;194;0;2.52;2.59;2.37;2.81;1.08;1.56;0.9;1.32;1.44;2.1;1.32;1.68;4.412;4.371;4.365;4.404;0;0;0;0;NULL
69192;310;0;3.38;3.64;2.95;2.16;0.78;1.14;0.96;0.72;1.08;1.56;1.26;0.96;4.146;4.168;4.106;4.194;0;0;0;0;NULL
69212;192;0;2.74;2.4;3.25;2.88;1.32;1.26;1.44;1.56;1.92;1.92;1.86;1.92;4.282;4.302;4.56;4.475;0;0;0;0;NULL
69213;410;0;1.89;1.58;2.09;2.6;0.42;0.42;0.42;0.54;0.78;0.66;0.66;0.84;4.283;4.303;4.292;4.406;0;0;0;0;NULL
69251;264;0;2.9;3.09;2.99;3.16;1.08;1.32;0.78;1.08;1.38;1.74;1.02;1.44;4.697;4.719;4.82;4.79;0;0;0;0;NULL
69257;341;0;3.94;4.27;3.46;2.46;0.84;1.14;1.02;0.72;1.08;1.56;1.38;1.02;4.359;4.386;4.356;4.519;0;0;0;0;NULL
69263;198;0;3;2.85;3.77;3.5;1.62;1.32;1.5;1.74;2.16;1.68;1.92;2.22;4.561;4.586;4.819;4.791;0;0;0;0;NULL
69267;473;0;2.09;1.88;2.5;3.03;0.48;0.42;0.48;0.48;0.66;0.96;0.72;0.72;4.632;4.455;4.616;4.72;0;0;0;0;NULL
69313;188;0;2.81;2.76;3.35;3.49;1.2;1.32;1.38;1.8;1.62;1.68;1.74;2.22;4.622;4.649;4.76;4.861;0;0;0;0;NULL
69319;398;0;1.99;1.65;2.29;2.86;0.42;0.48;0.42;0.6;0.66;0.66;0.66;0.96;4.492;4.582;4.492;4.589;0;0;0;0;NULL
69321;303;0;3.24;3.57;2.75;2.07;0.78;1.2;0.78;0.66;1.08;1.8;1.08;1.02;4.291;4.182;4.158;4.318;0;0;0;0;NULL
69352;144;0;1.93;1.9;2.46;2.62;1.2;1.38;1.44;1.8;1.56;1.74;1.8;2.34;4.559;4.381;4.762;4.72;0;0;0;0;NULL
69372;338;0;4.2;3.56;4.65;4.39;1.08;1.74;1.02;1.38;1.68;2.46;1.32;1.68;4.543;4.248;4.567;4.394;0;0;0;0;NULL
69374;439;0;2.35;2.07;2.85;3.48;0.48;0.36;0.6;0.6;0.72;0.72;0.96;1.02;4.544;4.583;4.499;4.529;0;0;0;0;NULL
69396;433;0;4.75;5.13;4.2;3.09;0.78;0.96;1.02;0.72;1.08;1.38;1.38;1.14;4.35;4.373;4.36;4.469;0;0;0;0;NULL
69407;258;0;4.1;3.68;5;4.67;1.38;1.32;1.32;1.68;1.8;1.74;1.8;2.04;4.82;4.848;5.154;5.008;0;0;0;0;NULL
69420;437;0;1.84;1.67;2;2.62;0.42;0.36;0.42;0.48;0.72;0.9;0.66;0.72;4.284;0;4.344;4.35;0;0;0;0;NULL
69460;213;0;3.05;3.02;3.56;3.88;1.44;1.26;1.38;1.62;1.92;1.74;1.74;2.04;4.691;4.698;4.753;4.817;0;0;0;0;NULL
69465;340;0;3.59;3.74;3.18;2.25;0.78;1.2;1.02;0.72;1.02;1.62;1.38;1.08;4.214;4.163;4.213;4.225;0;0;0;0;NULL
69482;409;0;2.06;1.84;2.59;3.08;0.48;0.36;0.48;0.54;0.66;0.6;0.78;0.84;4.483;4.298;4.486;4.552;0;0;0;0;NULL
69500;280;0;3.59;4.15;4.4;4.43;1.38;1.68;1.08;1.38;1.98;2.16;1.44;1.68;4.199;4.298;4.291;4.362;0;0;0;0;217
69524;465;0;2.12;1.86;2.38;3.08;0.48;0.42;0.48;0.48;0.66;0.66;0.78;0.78;4.549;4.561;4.49;4.623;0;0;0;0;17
69528;249;0;4.03;4.29;4.82;4.84;1.38;1.38;1.38;1.68;1.8;1.8;1.74;2.16;4.68;4.697;4.961;4.889;0;0;0;0;151
69552;483;0;5.35;5.65;4.7;3.56;0.78;1.08;1.02;0.72;1.14;1.5;1.32;1.02;4.413;4.367;4.545;4.629;0;0;0;0;31
69578;195;0;2.43;2.57;2.53;2.76;1.02;1.62;1.02;1.26;1.32;2.1;1.26;1.68;4.349;4.226;4.282;4.36;0;0;0;0;442
69579;434;0;1.99;1.71;2.43;2.95;0.36;0.42;0.42;0.6;0.6;0.6;0.84;0.96;4.417;4.428;4.483;4.559;0;0;0;0;25
69580;190;0;2.72;2.77;3.5;3.41;1.2;1.32;1.44;1.62;1.62;1.62;2.04;2.04;4.619;4.63;4.816;4.76;0;0;0;0;737
69608;240;0;2.44;2.64;2.04;1.67;0.78;1.02;0.96;0.72;1.08;1.5;1.32;0.96;3.939;3.966;3.94;4.032;0;0;0;0;20
69623;151;0;2.07;1.95;2.57;2.63;1.2;1.32;1.44;1.74;1.62;1.74;1.92;2.16;4.614;4.631;4.808;4.839;0;0;0;0;734
69633;377;0;1.65;1.46;1.84;2.53;0.36;0.42;0.42;0.54;0.78;0.6;0.66;0.78;0;4.314;4.334;4.561;0;0;0;0;22
69678;294;0;3.43;3.77;3.91;4.13;0.9;1.74;0.9;1.32;1.26;2.22;1.32;1.8;4.478;4.448;4.479;4.549;0;0;0;0;242
69687;523;1;0.38;2.08;2.71;3.33;0.3;0.42;0.42;0.48;0.78;0.6;0.6;0.72;0;4.651;4.683;4.679;0;0;0;0;14
69690;250;0;4.06;3.86;4.71;4.26;1.38;1.26;1.38;1.8;1.92;1.62;1.8;2.28;4.74;4.855;4.95;4.882;0;0;0;0;362
69710;499;0;5.57;6.04;4.56;3.9;0.9;0.84;0.9;0.6;1.32;1.2;1.26;0.84;4.409;4.308;4.284;4.35;0;0;0;0;14
69743;553;0;3.05;1.69;2.32;2.79;0.42;0.42;0.36;0.48;0.6;0.72;0.6;0.78;4.577;4.182;4.224;4.301;0;0;0;0;20
69754;199;0;3.23;3.09;3.54;3.82;1.56;1.26;1.5;1.74;2.04;1.62;1.92;2.16;4.452;4.452;4.616;4.635;0;0;0;0;368
69775;254;8;3.16;3.22;3.8;0;1.08;1.68;1.02;0;1.56;2.28;1.38;0;4.325;4.247;4.35;0;0;0;0;0;200
69787;447;4;2.03;1.74;0.31;2.85;0.42;0.36;0.3;0.48;0.66;0.6;0.6;0.72;4.137;4.44;0;4.561;0;0;0;0;34
69802;458;0;5.75;6.07;5.02;3.88;0.9;0.96;0.96;0.72;1.32;1.32;1.26;1.08;4.326;4.368;4.229;4.294;0;0;0;0;8
69824;266;0;4.48;4.4;5.36;5.34;1.44;1.32;1.38;1.74;2.1;1.74;1.98;2.28;4.595;4.625;4.765;4.774;0;0;0;0;642
69836;682;0;2.29;2.27;3.89;3.6;0.36;0.36;0.42;0.48;0.72;0.6;0.66;0.72;4.406;4.473;4.636;4.506;0;0;0;0;22
69857;287;0;2.89;3.22;2.48;1.96;0.9;0.84;0.96;0.66;1.26;1.14;1.26;0.9;4.062;3.938;4.034;3.977;0;0;0;0;20
69865;160;0;2.08;2.06;2.49;2.74;1.2;1.26;1.2;1.68;1.62;1.68;1.68;2.22;4.53;4.613;4.707;4.775;0;0;0;0;820
69895;151;0;1.89;1.81;2.33;2.29;1.14;1.2;1.38;1.74;1.56;1.62;1.74;2.28;4.586;4.676;4.929;4.836;0;0;0;0;437
69908;362;0;4.01;4.73;5.02;3.74;1.14;1.62;0.96;1.2;1.5;2.16;1.32;1.68;4.327;4.546;4.518;4.496;0;0;0;330;291
69922;627;0;3.21;2.61;3.59;5.03;0.48;0.42;0.48;0.54;0.66;0.72;0.84;0.9;4.592;4.348;4.25;4.563;0;0;0;0;28
69930;214;0;2.45;2.36;3.02;3.08;1.32;1.26;1.26;1.68;1.86;1.62;1.74;2.34;4.859;4.891;5.193;5.021;0;0;0;0;491
69935;431;0;4.69;5.03;4.25;3.05;0.78;1.02;0.96;0.72;1.26;1.44;1.38;1.02;4.325;4.35;4.321;4.356;0;0;0;0;17
69977;392;0;1.71;1.54;1.88;2.45;0.48;0.36;0.42;0.48;0.78;0.66;0.78;0.72;4.266;4.079;4.111;4.226;0;0;0;0;234
69983;187;0;2.1;2.22;1.69;1.4;0.9;1.08;0.96;0.66;1.26;1.5;1.32;0.96;3.992;4.005;3.981;3.831;0;0;0;0;25
69988;196;0;3.12;2.96;3.7;3.76;1.32;1.32;1.44;1.74;1.74;1.74;1.8;2.22;4.933;5.01;5.254;5.237;0;0;0;0;294
70020;242;0;3.64;3.14;3.59;2.2;1.26;1.44;1.08;1.14;1.68;1.98;1.62;1.74;4.336;4.353;4.31;4.419;0;0;0;421;794
70032;451;0;2.05;1.78;2.24;2.78;0.48;0.36;0.42;0.48;0.66;0.6;0.66;0.72;4.547;4.357;4.513;4.537;0;0;0;0;125
70047;240;0;3.59;3.67;4.37;4.57;1.44;1.38;1.5;1.74;1.8;1.8;1.98;2.16;4.949;4.832;5.112;5.071;0;0;0;0;257
70049;0;0;1.3;1.3;1.95;1.95;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
70056;351;0;4.01;4.3;3.64;2.67;0.9;0.96;1.08;0.66;1.26;1.44;1.56;0.9;4.409;4.365;4.379;4.264;0;0;0;0;8
70093;440;0;2.21;2.03;2.55;3.14;0.48;0.48;0.42;0.54;0.72;0.78;0.66;0.9;4.594;4.558;4.637;4.701;0;0;0;0;102
70098;253;0;2.27;1.97;1.59;2.12;1.14;1.32;1.38;1.56;1.8;1.98;1.98;2.16;4.999;5.298;5.176;5.63;5408;779;950;1131;NULL
70115;210;0;3.52;3.1;3.4;3.4;1.32;1.2;1.32;1.74;1.86;1.56;1.62;2.16;4.937;5.045;5.117;4.931;0;0;0;0;148
70122;316;0;3.42;3.57;3.05;2.29;0.78;0.9;0.9;0.6;1.2;1.26;1.32;0.78;4.337;4.366;4.385;4.263;0;0;0;0;8
70145;417;0;1.81;1.57;2.08;2.53;0.42;0.36;0.42;0.48;0.66;0.6;0.6;0.78;4.34;4.227;4.302;4.348;0;0;0;0;105
70148;165;0;1.98;1.98;2.35;2.48;1.32;1.14;1.38;1.68;1.92;1.5;1.68;2.16;4.406;4.558;4.708;4.751;0;0;0;0;180
70170;284;0;2.88;3.62;3.16;3.07;1.38;1.44;1.8;1.74;1.86;2.22;2.52;2.22;5.155;5.033;4.994;5.184;2410;767;857;814;NULL
70172;380;0;3.78;4.19;4.96;4.03;1.08;1.56;0.9;1.2;1.5;1.98;1.26;1.56;4.354;4.563;4.593;4.779;309;0;0;0;351
70189;168;0;2.53;2.43;3.15;3.07;1.38;1.32;1.38;1.74;1.86;1.86;1.8;2.22;4.951;4.979;5.189;5.046;0;0;0;0;165
70192;414;0;1.95;1.65;2.43;2.85;0.48;0.42;0.42;0.54;0.72;0.66;0.84;0.84;4.614;4.511;4.719;4.712;0;0;0;0;57
70193;378;0;3.76;3.97;3.28;2.47;0.72;0.9;0.9;0.6;1.02;1.26;1.32;0.84;4.078;4.109;4.116;3.977;0;0;0;0;14
70228;151;0;2.16;1.96;2.68;2.64;1.32;1.2;1.32;1.68;1.86;1.56;1.62;2.1;5.023;4.979;5.181;5.116;0;0;0;0;182
70236;275;0;2.84;3.44;2.86;3.37;1.32;1.32;1.8;1.68;1.74;2.22;2.4;2.58;5.087;4.977;4.777;5.19;1516;678;543;728;NULL
70247;415;0;1.91;1.66;2.3;2.72;0.48;0.36;0.48;0.48;0.72;0.72;0.78;0.72;4.674;4.445;4.771;4.667;0;0;0;0;48
70258;257;0;2.87;3.05;2.49;1.91;0.84;1.02;0.9;0.6;1.14;1.38;1.2;0.9;4.086;4.109;4.039;3.979;0;0;0;0;17
70272;152;0;2.16;2;2.9;2.6;1.2;1.32;1.5;1.74;1.68;1.8;1.98;2.16;4.824;4.777;4.97;4.924;0;0;0;0;151
70301;312;0;3.86;3.9;3.94;3.92;1.14;1.5;0.84;1.2;1.5;1.98;1.26;1.62;4.476;4.571;4.376;4.799;0;0;0;0;360
70305;299;0;3.27;3.85;3.4;3.6;1.26;1.26;1.92;1.68;1.86;1.98;2.58;2.22;4.876;4.641;4.514;4.862;1088;479;538;511;NULL
70317;504;0;2.58;1.98;3.08;3.62;0.42;0.48;0.48;0.54;0.78;0.66;0.66;0.84;4.664;4.588;4.787;4.786;0;0;0;0;40
70333;341;0;3.95;4.3;3.5;2.59;0.84;1.02;1.02;0.72;1.32;1.56;1.38;1.02;4.208;4.176;4.17;4.127;0;0;0;0;5
70341;268;0;3.99;3.93;4.91;4.66;1.38;1.44;1.26;1.74;1.92;1.92;1.74;2.28;4.872;4.78;5.046;4.999;0;0;0;0;85
70352;361;0;1.89;2.16;2.52;2.14;1.02;0.72;1.74;0.42;1.68;1.74;2.46;0.84;4.671;4.447;4.71;0;807;486;545;0;368
70369;427;0;2.04;1.65;2.25;2.72;0.48;0.36;0.42;0.48;0.72;0.6;0.72;0.78;4.53;4.31;4.694;4.554;0;0;0;0;62
70384;255;0;1.97;2.41;1.83;1.95;1.2;1.02;1.68;1.5;1.74;1.56;2.28;1.98;4.812;4.653;4.553;4.74;704;467;539;525;NULL
70393;274;0;3.17;3.36;2.83;2.17;0.96;0.96;1.14;0.72;1.32;1.62;1.44;1.02;4.277;4.236;4.225;4.143;0;0;0;0;2
70402;274;0;3.5;3.45;4.46;4.41;1.2;1.08;1.14;1.56;1.56;1.5;1.68;1.92;4.744;4.701;4.756;4.691;0;0;0;0;142
70423;459;0;2.03;1.37;2.39;2.85;0.42;0.36;0.42;0.48;0.6;0.66;0.66;0.72;4.454;4.507;4.556;4.571;0;0;333;0;57
70446;316;0;3.16;3.76;3.28;3.63;1.14;1.14;1.62;1.74;1.56;2.16;2.16;2.4;4.653;4.424;4.488;4.657;588;0;0;420;NULL
70463;350;0;4.46;4.2;4.84;4.47;1.26;1.56;0.96;1.2;1.74;2.1;1.26;1.56;4.397;4.347;4.423;4.318;0;0;0;0;231
70469;326;0;4.24;4.54;3.91;2.9;0.96;1.08;1.02;0.78;1.26;1.62;1.38;1.14;4.394;4.349;4.287;4.388;0;0;0;0;0
70472;402;0;1.88;1.85;2.21;2.68;0.48;0.42;0.42;0.54;0.66;0.66;0.72;0.84;4.596;4.616;4.689;4.723;0;0;0;0;34
70480;260;0;4.21;4.4;5.1;5.21;1.38;1.32;1.38;1.74;1.86;2.1;1.92;2.28;4.792;4.817;5.018;4.868;0;0;0;0;808
70484;217;0;2.16;2.45;2.17;2.28;1.14;0.96;1.68;1.14;1.62;1.8;2.22;1.74;4.59;4.481;4.418;4.599;594;0;0;315;NULL
70524;268;0;2.15;2.5;2.21;2.37;1.02;0.84;1.56;1.44;1.44;1.56;2.28;2.04;4.604;4.414;4.345;4.658;468;0;0;302;NULL
70526;412;0;2.12;1.83;2.53;3.06;0.54;0.36;0.48;0.54;0.84;0.6;0.72;0.78;4.602;0;4.547;4.593;0;0;0;0;25
70528;239;0;2.56;3.01;2.18;1.9;0.84;1.08;1.08;0.66;1.14;1.56;1.44;0.96;4.066;4.076;4.011;3.992;0;0;0;0;2
70555;251;0;3.5;3.48;4.29;4.47;1.26;1.08;1.2;1.5;1.74;1.38;1.68;1.92;4.403;4.548;4.672;4.464;0;0;0;0;748
70582;395;0;1.88;1.64;2.26;2.72;0.48;0.42;0.42;0.54;0.66;0.66;0.9;0.78;4.403;4.14;4.332;4.408;0;0;0;0;25
70585;302;0;3;3.49;3.04;3.32;1.5;0.96;1.8;1.62;2.16;2.22;2.58;2.22;4.534;4.345;4.334;4.607;362;0;0;303;268
70587;258;0;3.42;3.57;3.73;3.63;1.32;1.38;1.02;1.2;1.98;1.8;1.5;1.5;4.333;4.411;4.269;4.338;0;0;0;0;451
70604;255;0;2.93;3.24;2.77;2;0.9;1.08;1.08;0.66;1.26;1.44;1.5;0.9;3.879;3.748;3.727;3.718;0;0;0;0;8
70618;204;0;3.58;3.14;4.05;4.08;1.44;1.44;1.44;1.68;1.86;1.92;1.98;2.1;4.475;4.559;4.599;4.589;0;0;0;0;597
70626;249;0;2.17;2.54;2.27;2.26;1.14;0.9;1.44;1.38;1.74;1.44;2.16;1.86;4.616;4.417;4.464;4.658;0;0;0;316;208
70633;423;0;1.87;1.6;2.26;2.65;0.42;0.42;0.48;0.48;0.78;0.6;0.72;0.72;4.536;4.416;4.601;4.601;0;0;0;0;20
70651;187;0;1.66;1.66;1.39;1.02;0.72;0.96;0.9;0.54;1.14;1.32;1.32;0.78;3.665;3.677;3.591;3.67;0;0;0;0;17
70673;316;0;2.64;3.02;2.74;2.87;1.32;0.96;1.68;1.62;1.86;1.62;2.4;2.04;4.663;4.488;4.399;4.739;392;0;0;417;171
70683;242;0;3.53;3.04;4.17;4.18;1.32;1.26;1.2;1.68;1.74;1.62;1.56;2.1;4.54;4.56;4.804;4.586;0;0;0;0;417
70689;398;0;1.95;1.73;2.41;2.88;0.36;0.36;0.54;0.54;0.6;0.66;0.9;0.78;4.338;4.357;4.533;4.592;0;0;0;0;20
70709;201;0;2.28;2.47;1.96;1.55;0.9;1.2;0.96;0.66;1.32;1.74;1.32;0.96;3.92;3.885;3.863;3.941;0;0;0;0;NULL
70727;251;0;2.79;3.7;3.11;3.36;1.38;1.26;1.74;1.68;1.98;2.1;2.4;2.22;4.651;4.428;4.262;4.679;315;0;0;319;142
70736;341;0;4.03;4.3;4.74;4.66;0.96;1.74;1.02;1.26;1.32;2.16;1.26;1.62;4.387;4.295;4.392;4.278;0;0;0;402;188
70744;471;0;1.95;1.61;2.74;3.29;0.42;0.42;0.48;0.48;0.66;0.6;0.72;0.78;4.527;4.558;4.724;4.614;0;0;0;0;11
70761;286;0;4.53;3.95;5.62;4.92;1.44;1.44;1.32;1.62;1.98;1.92;1.8;2.04;4.534;4.436;4.841;4.679;0;0;0;0;225
70766;278;0;2.6;2.92;2.59;2.66;1.32;0.9;1.62;1.5;1.86;1.56;2.16;1.92;4.532;4.371;4.305;4.478;399;0;0;314;157
70781;407;0;4.11;4.42;3.7;2.87;0.72;1.08;1.14;0.72;0.96;1.44;1.62;1.02;4.268;4.237;4.286;4.292;0;0;0;0;8
70800;412;0;2.39;1.6;2.46;3.04;0.48;0.42;0.42;0.54;0.78;0.66;0.72;0.72;4.548;4.581;4.471;4.488;0;0;0;0;17
70809;318;0;2.47;2.63;2.39;2.52;1.32;0.84;1.5;1.38;1.8;1.68;2.04;1.86;4.603;4.449;4.473;4.497;0;0;316;0;128
70810;189;0;2.79;2.53;3.21;3.36;1.38;1.32;1.44;1.74;1.86;1.8;1.86;2.16;4.402;4.383;4.472;4.496;0;0;0;0;NULL
70839;217;0;2.4;2.61;2.04;1.65;0.84;1.08;0.96;0.66;1.14;1.56;1.32;1.02;3.736;3.709;3.738;3.689;0;0;0;0;25
70848;144;0;1.78;1.88;2.38;2.44;1.26;1.2;1.32;1.62;1.56;1.68;1.74;2.16;4.342;4.371;4.608;4.499;0;0;0;0;191
70853;394;0;1.76;2.2;2.14;2.68;0.54;0.42;0.42;0.54;0.72;1.44;0.66;0.78;4.208;4.237;4.276;4.362;0;0;0;0;25
70857;228;0;2.75;3.03;2.9;3.04;1.32;1.2;1.68;1.5;2.22;1.98;2.34;1.92;4.471;4.373;4.142;4.431;308;0;0;0;148
70867;274;0;3.09;2.94;3.61;3.42;1.02;1.2;0.96;1.08;1.5;1.68;1.38;1.5;4.41;4.434;4.148;4.225;0;0;0;0;191
70902;250;0;3.24;2.86;3.83;3.6;1.2;1.2;1.2;1.56;1.68;1.56;1.56;1.98;4.61;4.688;4.72;4.673;0;0;0;0;NULL
70907;335;0;3.14;3.52;2.9;2.29;0.72;1.08;0.9;0.6;0.96;1.62;1.2;1.08;3.87;3.814;3.79;3.801;0;0;0;0;NULL
70908;399;0;2.05;1.76;2.5;2.92;0.48;0.42;0.54;0.54;0.72;0.78;0.78;0.84;4.606;4.353;4.527;4.67;0;0;0;0;NULL
70929;310;0;2.54;4;3.38;3.62;1.44;1.14;1.92;1.62;1.92;1.8;2.4;2.4;4.533;4.354;4.191;4.541;0;0;0;0;97
70954;168;0;2.56;2.43;3.04;3.31;1.5;1.32;1.44;1.74;2.04;1.74;1.8;2.28;4.528;4.425;4.533;4.601;0;0;0;0;80
70956;215;0;2.15;2.29;1.72;1.32;0.78;1.02;0.9;0.54;1.26;1.44;1.2;0.78;3.857;3.889;3.797;3.731;0;0;0;0;8
70961;363;0;1.86;1.54;2.25;2.75;0.48;0.42;0.48;0.54;0.66;0.6;0.78;0.9;4.524;4.362;4.538;4.664;0;0;0;0;14
70970;274;0;3.01;2.87;2.62;2.57;1.14;0.9;1.5;1.44;1.62;1.38;1.92;1.92;4.518;4.169;4.067;4.262;0;0;0;0;137
71000;421;0;3.65;3.37;4.19;3.58;1.44;1.62;1.08;1.32;1.98;2.1;1.68;2.1;4.259;4.296;4.396;4.132;0;0;0;0;174
71006;470;0;2.31;1.9;2.66;3.26;0.48;0.42;0.42;0.48;0.78;0.66;0.66;0.78;4.594;4.563;4.539;4.661;0;0;0;0;8
71010;252;0;4.06;3.78;4.84;4.71;1.44;1.32;1.32;1.68;1.98;1.86;1.74;1.98;4.666;4.706;4.743;4.71;0;0;0;0;NULL
71021;327;0;3.96;4.29;3.58;2.77;0.96;0.96;1.02;0.66;1.44;1.38;1.5;1.02;4.194;4.097;4.136;4.12;0;0;0;0;NULL
71036;369;0;4.05;4.77;4.36;4.38;1.2;1.02;1.56;1.32;1.62;1.8;2.04;1.86;4.393;4.361;4.201;4.464;0;0;0;0;NULL
71064;429;0;2.25;1.92;2.55;3.27;0.48;0.42;0.42;0.54;0.72;0.6;0.9;0.9;4.395;4.36;4.326;4.471;0;0;0;0;NULL
71069;181;0;3.05;2.95;3.6;3.89;1.56;1.38;1.62;1.86;2.04;1.74;2.16;2.46;4.801;4.633;5.124;4.87;0;0;0;0;NULL
71074;236;0;2.66;2.87;2.31;1.8;0.84;1.08;0.96;0.6;1.2;1.56;1.38;0.84;3.995;4.027;3.921;3.934;0;0;0;0;NULL
71099;325;0;3.52;4.41;3.93;4.06;1.26;1.08;1.32;1.38;1.8;1.62;1.8;1.8;4.322;4.224;4.195;4.342;308;0;0;0;NULL
71114;493;0;2.47;2.08;2.89;3.55;0.48;0.42;0.48;0.54;0.72;0.72;0.66;0.72;4.52;4.428;4.463;4.543;0;0;0;0;NULL
71134;334;0;3.81;3.68;4.48;4.28;1.14;1.74;0.9;1.32;1.68;2.4;1.26;1.92;4.257;4.293;4.262;4.204;0;0;0;0;214
71139;364;0;3.5;3.88;3.11;2.41;0.72;1.14;1.08;0.72;0.9;1.62;1.38;1.02;4.049;4.095;4.062;4.074;0;0;0;0;8
71140;280;0;3.87;3.82;4.72;5.09;1.26;1.32;1.14;1.62;1.68;1.8;1.44;1.98;4.386;4.431;4.795;4.543;0;0;0;0;1102
71161;381;0;1.88;1.68;2.25;2.8;0.48;0.36;0.48;0.54;0.72;0.54;0.72;0.84;4.383;4.293;4.338;4.471;0;0;0;0;42
71177;345;0;3.9;4.53;4.08;4.15;1.44;1.08;1.5;1.32;2.28;1.62;1.98;1.74;4.516;4.36;4.273;4.402;0;0;0;0;120
71197;206;0;3.27;2.84;3.99;3.86;1.32;1.38;1.38;1.8;1.8;1.86;1.92;2.34;4.314;4.431;4.741;4.602;0;0;0;0;1108
71209;372;0;3.74;4.16;3.35;2.49;0.72;0.9;0.96;0.54;1.08;1.38;1.32;0.78;4.046;4.025;4.01;4.065;0;0;0;0;2
71211;425;0;2.03;1.86;2.45;3.13;0.48;0.42;0.48;0.54;0.72;0.66;0.66;0.96;4.516;4.493;4.546;4.667;0;0;0;0;17
71224;274;0;2.48;2.9;2.79;2.96;1.2;0.84;1.38;1.26;1.68;1.32;1.68;1.86;4.321;4.096;4.205;4.193;0;0;0;0;191
71229;151;0;2.5;2.19;2.77;3.12;1.56;1.32;1.5;1.8;2.52;1.62;1.86;2.28;4.521;4.429;4.739;4.466;0;0;0;0;782
71259;252;0;1.98;2.64;2.33;2.3;1.08;0.84;1.14;1.2;1.44;1.26;1.68;1.74;4.386;4.226;4.144;4.261;0;0;0;0;160
71262;354;0;3.86;3.76;4.54;4.23;1.08;1.56;0.96;1.14;1.56;2.22;1.26;1.44;4.32;4.354;4.344;4.199;0;0;0;0;277
71263;503;0;2.44;2.13;2.85;3.54;0.42;0.42;0.42;0.54;0.6;0.6;0.72;0.78;4.655;4.623;4.746;4.801;0;0;0;0;14
71264;319;0;3.22;3.56;2.87;2.24;0.9;0.96;1.08;0.66;1.26;1.5;1.44;0.9;4.185;4.153;4.076;4.065;0;0;0;0;2
71283;197;0;2.99;2.99;3.83;4.07;1.38;1.26;1.38;1.8;2.04;1.74;1.74;2.28;4.804;4.825;5.145;4.855;0;0;0;0;502
71306;256;0;2.17;2.83;2.57;2.56;1.2;0.9;1.44;1.32;1.62;1.44;2.1;1.74;4.389;4.296;4.063;4.402;327;0;0;0;157
71317;426;0;2.26;1.95;2.69;3.32;0.48;0.42;0.48;0.6;0.78;0.66;0.66;0.84;4.592;4.435;4.536;4.591;0;0;0;0;11
71320;156;0;2.12;1.94;2.47;2.6;1.38;1.26;1.38;1.74;2.1;1.8;1.74;2.22;4.528;4.702;4.868;4.795;0;0;0;0;345
71325;294;0;3.28;3.42;2.9;2.26;0.84;1.08;1.08;0.66;1.14;1.56;1.5;0.96;4.188;4.16;4.07;4.063;0;0;0;0;11
71350;145;0;1.83;1.88;2.27;2.55;1.38;1.2;1.38;1.68;1.98;1.56;1.74;2.28;4.664;4.7;4.939;4.79;0;0;0;0;400
71354;298;0;3.5;3.86;3.47;3.68;1.32;1.14;1.68;1.5;1.8;1.62;2.16;1.92;4.528;4.366;4.202;4.456;0;0;0;0;94
71373;272;0;3.32;3.39;3.72;3.67;1.08;1.5;0.96;1.14;1.62;1.98;1.32;1.44;4.465;4.497;4.334;4.39;0;0;0;0;300
71375;471;0;2.48;2.12;2.92;3.62;0.48;0.42;0.54;0.54;0.84;0.72;0.9;0.84;4.585;4.231;4.541;4.665;0;0;0;0;8
71391;333;0;3.68;3.98;3.28;2.44;0.84;0.9;0.96;0.54;1.2;1.26;1.32;0.78;4.311;4.233;4.275;4.197;0;0;0;0;2
71400;226;0;2.82;2.81;3.7;3.51;1.08;1.26;1.14;1.62;1.44;1.8;1.44;2.04;4.779;4.82;5.012;4.817;0;0;0;0;202
71401;270;0;2.99;3.37;3.19;3.23;1.32;1.02;1.74;1.44;1.92;1.56;2.16;1.86;4.375;4.218;4.077;4.413;0;0;0;0;77
71425;369;0;1.92;1.69;2.32;2.9;0.54;0.42;0.48;0.6;0.72;0.6;0.78;0.9;4.585;4.43;4.548;4.591;0;0;0;0;22
71436;134;0;1.82;1.71;2.2;2.21;1.44;1.26;1.38;1.68;1.92;1.62;1.8;2.22;4.587;4.693;4.814;4.731;0;0;0;0;317
71441;216;0;2.12;2.39;2.4;2.36;1.14;0.96;1.56;1.32;1.68;1.5;1.98;1.68;4.384;4.357;4.28;4.397;0;0;0;0;148
71442;268;0;2.47;2.78;2.34;1.74;0.78;0.84;0.96;0.54;1.14;1.14;1.32;0.78;4.182;4.089;4.08;4.063;0;0;0;0;11
